location,geo_lat,geo_long,number_of_rooms,number_of_toilets,surface_size,price
5.0,20.9731,105.7497,2.0,2.0,70.0,1050.0
5.0,20.9731,105.7497,2.0,2.0,86.0,1376.0
5.0,20.979868,105.74391939999998,2.0,1.0,62.0,1271.0
5.0,20.979868,105.74391939999998,2.0,1.0,56.5,1073.5
5.0,20.9731,105.7497,2.0,2.0,71.0,1171.5
5.0,20.9931959,105.78786850000006,3.0,2.0,80.0,1256.0
5.0,20.9931959,105.78786850000006,2.0,2.0,67.0,1051.9
5.0,20.972354888916016,105.75798034667969,2.0,2.0,72.9,1567.4
5.0,20.955835,105.75636580000003,2.0,2.0,74.0,1591.0
5.0,20.979868,105.74391939999998,2.0,2.0,86.0,1548.0
5.0,20.9731,105.7497,3.0,2.0,107.0,1712.0
5.0,20.9731,105.7497,2.0,1.0,56.0,1120.0
5.0,20.9731,105.7497,2.0,2.0,65.7,1031.5
5.0,21.0097701,105.81007180000006,2.0,2.0,86.0,1376.0
5.0,20.972760048641856,105.74955224990845,3.0,2.0,107.0,1444.5
5.0,20.9931959,105.78786850000006,2.0,2.0,70.0,1071.0
5.0,20.9931959,105.78786850000006,2.0,2.0,66.0,1009.8
5.0,20.9731,105.7497,2.0,2.0,86.0,1376.0
5.0,20.9731,105.7497,2.0,2.0,56.0,1080.0
5.0,21.0097701,105.81007180000006,3.0,2.0,107.0,1400.0
5.0,20.968130971862532,105.75270407409675,2.0,2.0,57.5,1081.0
5.0,20.9731,105.7497,2.0,2.0,57.5,1100.0
5.0,21.0097701,105.81007180000006,2.0,2.0,83.0,1400.0
5.0,21.0097701,105.81007180000006,3.0,2.0,107.0,1840.4
5.0,20.9931959,105.78786850000006,2.0,2.0,70.0,1099.0
5.0,21.0097701,105.81007180000006,2.0,2.0,86.0,1400.0
5.0,20.9731,105.7497,2.0,2.0,71.0,1200.0
5.0,20.9731,105.7497,2.0,2.0,65.0,1020.5
5.0,20.9931959,105.78786850000006,2.0,2.0,70.0,1099.0
5.0,20.9731,105.7497,2.0,2.0,80.0,1360.0
5.0,21.0097701,105.81007180000006,2.0,2.0,57.0,1000.0
5.0,20.955835,105.75636580000003,3.0,2.0,80.0,1256.0
5.0,20.9931959,105.78786850000006,3.0,2.0,91.0,1428.7
5.0,20.9931959,105.78786850000006,2.0,2.0,71.0,1114.7
5.0,20.9731,105.7497,3.0,2.0,90.0,1485.0
5.0,20.9731,105.7497,2.0,1.0,65.0,1020.5
5.0,20.9731,105.7497,3.0,3.0,90.0,1485.0
5.0,20.9731,105.7497,2.0,2.0,65.0,1020.5
5.0,20.9731,105.7497,2.0,1.0,65.0,1020.5
5.0,20.9731,105.7497,2.0,2.0,70.0,1099.0
5.0,20.9731,105.7497,2.0,2.0,72.3,1400.0
5.0,20.9731,105.7497,2.0,2.0,57.5,1100.0
5.0,20.979868,105.74391939999998,2.0,2.0,65.0,1020.5
5.0,20.955835,105.75636580000003,2.0,2.0,74.0,1591.0
5.0,20.960417701781008,105.74151992822271,2.0,2.0,70.0,1099.0
5.0,20.9731,105.7497,2.0,1.0,80.0,1320.0
5.0,20.9731,105.7497,2.0,1.0,56.0,1064.0
5.0,20.9742,105.7554,2.0,2.0,81.0,1600.0
5.0,21.0329168,105.84554279999998,3.0,2.0,97.0,1387.1
5.0,20.98342,105.7808,2.0,2.0,70.0,1820.0
5.0,20.9769077301025,105.77509307861305,2.0,2.0,78.0,1638.0
5.0,20.9731,105.7497,2.0,2.0,57.5,1092.5
5.0,20.96420371987902,105.74652426452644,2.0,2.0,57.5,1000.0
5.0,20.9731,105.7497,2.0,2.0,57.5,1092.5
5.0,20.96473,105.7479,2.0,2.0,57.0,1100.0
5.0,20.9731,105.74970000000008,2.0,2.0,86.0,1500.0
5.0,20.955835,105.75636580000003,2.0,2.0,71.0,1250.0
5.0,20.96614,105.772,3.0,2.0,105.0,1680.0
5.0,20.98703,105.7868,2.0,2.0,67.0,1963.1
5.0,20.983651666583476,105.78365993652346,2.0,2.0,67.0,1963.1
5.0,20.96340288948378,105.74729919433594,3.0,2.0,107.0,1444.5
5.0,20.955835,105.75636580000003,3.0,2.0,80.0,1440.0
5.0,20.962921329545683,105.74626677246101,2.0,2.0,72.0,1044.0
5.0,20.96428386890971,105.74772589416511,2.0,2.0,86.0,1462.0
5.0,20.955835,105.75636580000003,2.0,2.0,85.6,1540.8
5.0,20.96410644864609,105.74926018714905,2.0,2.0,62.8,1130.4
5.0,20.9844612184342,105.786277770997,3.0,2.0,123.0,3259.5
5.0,20.983419418335,105.78078460693405,3.0,2.0,123.0,3075.0
5.0,20.9731,105.7497,3.0,2.0,80.5,1352.4
5.0,20.9731,105.7497,3.0,2.0,80.5,1328.3
5.0,20.972354888916016,105.75798034667969,2.0,2.0,75.0,1725.0
5.0,20.973100662231445,105.74970245361328,2.0,2.0,64.0,1088.0
5.0,20.9731,105.74970000000008,2.0,2.0,65.0,1100.0
5.0,20.964326858520508,105.74954986572266,2.0,2.0,62.0,1054.0
5.0,20.9731006622314,105.74970245361305,2.0,2.0,86.0,1462.0
5.0,21.0048477,105.80392489999997,2.0,2.0,83.0,1494.0
5.0,20.964244456670407,105.74850082397461,3.0,2.0,107.0,1658.5
5.0,20.976255416870117,105.76264953613281,2.0,2.0,79.4,1191.0
5.0,20.97690773010254,105.77509307861328,2.0,2.0,77.0,1694.0
5.0,20.972354888916016,105.75798034667969,2.0,2.0,75.5,1585.5
5.0,20.964326858520508,105.74954986572266,2.0,2.0,52.0,1000.0
5.0,20.964326858520508,105.74954986572266,2.0,2.0,59.0,1003.0
5.0,20.974549284803572,105.76337313652039,3.0,2.0,134.0,1768.8
5.0,20.98346,105.7856,2.0,1.0,77.0,2002.0
5.0,20.983419418335,105.78078460693405,3.0,2.0,135.0,3780.0
5.0,20.973100662231445,105.74970245361328,2.0,2.0,86.0,1376.0
5.0,20.95990753173828,105.76819610595703,3.0,2.0,118.0,2112.2
5.0,20.95991,105.7682,2.0,2.0,118.0,2006.0
5.0,20.95991,105.7682,2.0,2.0,118.0,2006.0
5.0,20.97263983189551,105.74976682662964,2.0,2.0,86.0,1161.0
5.0,20.955835,105.75636580000003,3.0,2.0,118.0,2006.0
5.0,20.9595668880934,105.76799225807201,2.0,2.0,118.0,2006.0
5.0,20.95991,105.7682,3.0,2.0,115.0,2127.5
5.0,21.027835,105.852276,3.0,2.0,112.0,2016.0
5.0,20.95991,105.7682,3.0,2.0,116.0,2030.0
5.0,20.9599075,105.76819599999999,2.0,2.0,118.0,2006.0
5.0,20.9533367,105.77576099999999,3.0,2.0,116.0,2030.0
5.0,20.9719791412354,105.75684356689499,3.0,2.0,94.0,1927.0
5.0,20.979868,105.74391939999998,2.0,2.0,91.0,1228.5
5.0,20.9776936,105.783493,2.0,2.0,95.0,1710.0
5.0,20.97929,105.7855,3.0,2.0,123.2,2833.6
5.0,20.97929,105.785461,2.0,2.0,73.2,1900.0
5.0,21.0003013,105.79792139999995,3.0,2.0,111.0,3108.0
5.0,20.9738176,105.78601960000003,3.0,2.0,102.0,2856.0
5.0,20.9794298,105.78709070000002,2.0,2.0,88.9,1822.5
5.0,20.976692199707,105.78955841064499,3.0,2.0,147.0,3307.5
5.0,20.9834575653076,105.78564453125,3.0,2.0,104.0,2912.0
5.0,20.9792328,105.786865,3.0,2.0,132.0,2244.0
5.0,20.97929,105.785461,2.0,2.0,76.3,1831.2
5.0,20.9793072,105.78545180000003,2.0,2.0,73.2,1900.0
5.0,20.9776935577393,105.78349304199196,2.0,2.0,66.0,1188.0
5.0,20.974639017346913,105.78784453868866,3.0,2.0,120.0,3500.0
5.0,20.980344772338867,105.78862762451172,3.0,2.0,154.0,3850.0
5.0,20.978328704833984,105.78472900390625,3.0,2.0,126.0,3024.0
5.0,20.9599075,105.76819599999999,3.0,2.0,115.0,1897.5
5.0,20.97833,105.7847,3.0,2.0,123.0,3013.5
5.0,20.977693557739258,105.78349304199219,3.0,2.0,121.8,3288.6
5.0,20.9661427,105.772049,3.0,2.0,141.0,2115.0
5.0,20.9661427,105.772049,3.0,2.0,141.0,2115.0
5.0,20.962984085083,105.77529907226597,3.0,2.0,102.8,2621.4
5.0,20.962984085083008,105.77529907226562,2.0,2.0,102.8,2400.0
5.0,20.966337203979492,105.77752685546875,3.0,2.0,133.7,2125.8
5.0,20.9596570585455,105.76811027526901,3.0,2.0,112.4,1573.6
5.0,20.972740173339844,105.75789642333984,3.0,2.0,97.0,2085.5
5.0,20.95990753173828,105.76819610595703,3.0,2.0,96.4,1446.0
5.0,20.9596169827957,105.76799225807201,2.0,2.0,96.4,1446.0
5.0,20.9729403735801,105.74957370758102,4.0,3.0,164.0,2214.0
5.0,20.9727401733398,105.75789642334007,3.0,3.0,102.0,1887.0
5.0,20.955835,105.75636580000003,3.0,2.0,97.6,2000.8
5.0,20.94983,105.7889,2.0,2.0,70.0,900.0
5.0,20.9654323,105.78940450000005,3.0,2.0,116.0,1856.0
5.0,20.96614,105.77199999999993,2.0,2.0,96.0,1430.4
5.0,20.96614,105.772,3.0,3.0,105.0,1564.5
5.0,20.9727401733398,105.75789642334007,3.0,2.0,97.6,2213.6
5.0,20.94983,105.7889,2.0,2.0,70.0,900.0
5.0,20.97626,105.7626,2.0,2.0,79.5,1113.0
5.0,20.9397,105.78729999999996,2.0,2.0,68.0,816.0
5.0,20.97626,105.7626,3.0,2.0,115.6,1734.0
5.0,20.9796446,105.79233939999995,2.0,2.0,106.0,2204.8
5.0,21.0520539,105.74685350000004,3.0,2.0,119.0,2023.0
5.0,20.949638318056437,105.77164649963379,2.0,2.0,60.0,1140.0
5.0,20.96407,105.774055,2.0,2.0,73.0,1387.0
5.0,20.9652675,105.7681278,3.0,2.0,119.5,1888.1
5.0,20.962467193603516,105.79236602783203,2.0,2.0,63.0,1102.5
5.0,20.955835,105.75636580000003,2.0,2.0,106.7,2454.1
5.0,20.955835,105.75636580000003,2.0,2.0,106.7,2454.1
5.0,20.9605141,105.794525,2.0,2.0,73.0,1314.0
5.0,20.9693356,105.76816600000006,3.0,2.0,128.6,2314.8
5.0,20.955835,105.75636580000003,2.0,2.0,80.3,1124.2
5.0,20.955835,105.75636580000003,2.0,2.0,70.4,901.1
5.0,20.9739628,105.78907,2.0,1.0,79.0,1817.0
5.0,20.9693356,105.768166,3.0,2.0,128.6,2250.5
5.0,20.979083613533124,105.79165275449213,2.0,1.0,77.2,1659.8
5.0,21.027835,105.852276,2.0,2.0,76.2,1341.1
5.0,20.96247721235106,105.79355692863464,2.0,2.0,67.7,1184.8
5.0,20.97198,105.7568,2.0,2.0,73.0,1387.0
5.0,21.027835,105.852276,2.0,1.0,68.0,1428.0
5.0,21.027835,105.852276,2.0,1.0,68.0,1428.0
5.0,21.027835,105.852276,2.0,1.0,73.2,1610.4
5.0,20.97396,105.7891,2.0,2.0,77.0,1848.0
5.0,20.97396,105.78909999999996,2.0,2.0,80.0,1800.0
5.0,20.960027201974267,105.79857611656189,2.0,2.0,68.0,1260.0
5.0,21.027835,105.852276,2.0,2.0,70.4,950.4
5.0,20.9833749,105.78353479999998,2.0,2.0,104.0,2496.0
5.0,20.9542636871338,105.754188537598,2.0,2.0,56.0,756.0
5.0,20.9762554168701,105.76264953613304,3.0,2.0,116.0,1740.0
5.0,20.9742,105.7554,2.0,2.0,74.0,1600.0
5.0,20.9833749,105.78353479999998,3.0,2.0,154.0,3542.0
5.0,20.9833749,105.78353479999998,4.0,3.0,185.0,4902.5
5.0,20.97691,105.7751,3.0,2.0,99.0,2079.0
5.0,20.97691,105.7751,4.0,3.0,128.0,2662.4
5.0,20.9652675,105.7681278,3.0,2.0,105.1,1629.0
5.0,20.97690773010254,105.77509307861328,3.0,3.0,120.0,2640.0
5.0,21.027835,105.852276,2.0,1.0,49.2,660.0
5.0,20.9833749,105.78353479999998,2.0,2.0,103.8,2491.2
5.0,20.9833749,105.78353479999998,2.0,2.0,103.8,2491.2
5.0,20.9833749,105.78353479999998,3.0,2.0,122.0,2867.0
5.0,20.9833749,105.78353479999998,3.0,1.0,135.0,2835.0
5.0,20.9833749,105.78353479999998,3.0,1.0,135.0,2835.0
5.0,20.955835,105.75636580000003,3.0,3.0,146.0,2701.0
5.0,20.955835,105.75636580000003,2.0,2.0,76.3,2060.1
5.0,20.97929,105.7855,3.0,2.0,123.0,2644.5
5.0,20.97456,105.7643,4.0,3.0,160.0,2480.0
5.0,20.955835,105.75636580000003,3.0,2.0,119.5,2091.3
5.0,20.97929,105.7855,3.0,2.0,70.0,1505.0
5.0,20.9767474455341,105.77457809448197,2.0,2.0,64.0,1331.2
5.0,20.9769940367836,105.77542021284194,2.0,2.0,64.0,1408.0
5.0,20.9805944,105.78863290000004,3.0,3.0,125.8,2327.3
5.0,21.027835,105.852276,2.0,2.0,49.0,710.5
5.0,20.955835,105.75636580000003,2.0,2.0,95.0,1615.0
5.0,20.955835,105.75636580000003,2.0,2.0,95.0,1900.0
5.0,20.98253,105.7896,2.0,2.0,95.0,1900.0
5.0,21.027835,105.852276,2.0,2.0,76.0,1672.0
5.0,21.027835,105.852276,2.0,2.0,76.0,1672.0
5.0,20.973962783813477,105.78907012939453,2.0,2.0,69.9,1230.0
5.0,20.982532501220703,105.78964233398438,2.0,2.0,85.0,1870.0
5.0,21.027835,105.852276,2.0,1.0,72.0,1800.0
5.0,21.027835,105.852276,2.0,2.0,76.0,1672.0
5.0,21.027835,105.852276,2.0,2.0,76.0,1672.0
5.0,21.027835,105.852276,2.0,1.0,60.0,1450.0
5.0,21.027835,105.852276,2.0,2.0,76.0,1672.0
5.0,21.027835,105.852276,2.0,1.0,60.0,1450.0
5.0,21.027835,105.852276,2.0,1.0,60.0,1450.0
5.0,20.96608,105.7694,3.0,2.0,103.0,1602.7
5.0,20.96608,105.7694,3.0,2.0,103.0,1596.5
5.0,20.955835,105.75636580000003,2.0,2.0,62.6,1050.0
5.0,20.98346,105.7856,2.0,1.0,73.0,1898.0
5.0,20.95426,105.7542,2.0,2.0,67.0,1130.0
5.0,20.955835,105.75636580000003,2.0,2.0,64.7,1100.0
5.0,20.955835,105.75636580000003,2.0,2.0,64.6,1421.2
5.0,20.9533367,105.77576099999999,3.0,2.0,118.0,1888.0
5.0,20.9533367,105.77576099999999,2.0,2.0,96.0,1536.0
5.0,20.9397029876709,105.7872543334961,2.0,2.0,98.2,1400.0
5.0,20.950175770852717,105.75693558203125,2.0,2.0,67.0,1005.0
5.0,20.9542637,105.754189,4.0,2.0,67.0,1005.0
5.0,20.9611747695454,105.79504823684692,2.0,2.0,84.0,1470.0
5.0,20.957181930541992,105.7564468383789,2.0,2.0,97.0,1067.0
5.0,20.95426368713379,105.75418853759766,2.0,2.0,67.2,1070.0
5.0,20.957181930542,105.75644683837902,3.0,2.0,138.5,1523.5
5.0,20.955835,105.75636580000003,2.0,2.0,79.0,1422.0
5.0,20.955835,105.75636580000003,2.0,2.0,92.3,1615.3
5.0,20.95991,105.7682,3.0,2.0,116.0,1856.0
5.0,20.95828,105.7672,2.0,2.0,97.0,1649.0
5.0,20.95828,105.7672,2.0,2.0,97.0,1649.0
5.0,20.97668405440176,105.7747142434082,2.0,2.0,72.9,1603.8
5.0,21.02894860978742,105.85244722590335,3.0,2.0,103.0,1390.5
5.0,20.96882,105.787,3.0,2.0,91.0,1274.0
5.0,20.96934,105.7682,2.0,1.0,63.0,1200.0
5.0,20.9533367,105.77576099999999,3.0,2.0,115.0,1840.0
5.0,20.9654323,105.78940450000005,2.0,2.0,63.0,1121.4
5.0,20.9652675,105.7681278,3.0,2.0,103.0,1610.0
5.0,20.955835,105.75636580000003,2.0,1.0,62.0,1230.0
5.0,20.9560561,105.76592690000007,2.0,2.0,61.0,1150.0
5.0,20.9590759591229,105.76847505569503,2.0,2.0,97.2,1895.4
5.0,20.96608,105.7694,3.0,2.0,103.0,1600.0
5.0,20.966142654418945,105.77204895019531,2.0,2.0,84.0,1512.0
5.0,20.9660778,105.76944,3.0,2.0,105.1,1629.0
5.0,20.966337203979492,105.77752685546875,3.0,2.0,117.0,1907.1
5.0,20.95426368713379,105.75418853759766,2.0,2.0,60.0,954.0
5.0,20.9542643,105.75418919999993,2.0,2.0,54.0,864.0
5.0,20.95426368713379,105.75418853759766,2.0,1.0,49.2,850.0
5.0,20.9542637,105.754189,2.0,2.0,67.0,938.0
5.0,20.9624672,105.792366,2.0,2.0,70.4,950.4
4.0,10.7768216,106.72811960000001,2.0,2.0,79.0,1817.0
4.0,10.794454574584961,106.73692321777344,3.0,2.0,94.0,1890.0
4.0,10.79445,106.7369,1.0,1.0,41.6,828.0
28.0,10.7240878,106.62862589999997,2.0,2.0,50.0,800.0
28.0,10.7407925772011,106.66917085647606,2.0,1.0,50.0,800.0
28.0,10.7408136589418,106.66909575462296,2.0,1.0,51.0,823.0
28.0,10.740729331970215,106.66923522949219,2.0,1.0,51.0,823.0
18.0,10.71331,106.6503,2.0,2.0,76.0,988.0
18.0,10.7228164672852,106.68347930908203,2.0,1.0,50.0,910.0
18.0,10.687392,106.59385380000003,2.0,2.0,76.0,878.0
18.0,10.687392,106.59385380000003,2.0,2.0,76.0,878.0
18.0,10.71331,106.6503,2.0,2.0,76.0,970.0
18.0,10.687392,106.59385380000003,2.0,2.0,76.0,836.0
18.0,10.722816467285156,106.68347930908203,2.0,1.0,70.0,910.0
18.0,10.722932423735642,106.68351149559021,2.0,2.0,63.0,859.0
18.0,10.71092,106.642,1.0,1.0,50.0,620.0
18.0,10.7228270087825,106.68354368209793,2.0,1.0,70.0,875.0
18.0,10.705974527191255,106.64348387718223,2.0,2.0,92.0,1300.0
18.0,10.70602664130914,106.64381504058838,3.0,2.0,120.0,1800.0
18.0,10.70600292162367,106.64364337921143,2.0,2.0,69.1,1200.0
18.0,10.687392,106.59385380000003,2.0,2.0,80.0,1100.0
18.0,10.70716,106.64312,2.0,2.0,83.0,750.0
18.0,10.7247572,106.66392919999998,3.0,3.0,298.0,3000.0
18.0,10.7059850692749,106.64362335205101,4.0,3.0,282.0,4300.0
18.0,10.705974527191255,106.64353752136253,3.0,2.0,127.0,1590.0
18.0,10.730176453747768,106.68899798393238,2.0,2.0,81.0,1600.0
18.0,10.687392,106.59385380000003,2.0,1.0,74.0,1800.0
18.0,10.7247572,106.66392919999998,3.0,2.0,100.5,1206.0
18.0,10.7229535067219,106.68347930908203,2.0,1.0,70.0,1023.4
18.0,10.731426487344827,106.68917608261086,3.0,2.0,98.0,1900.0
18.0,10.72912,106.6871,3.0,2.0,130.0,2350.0
18.0,10.730208077469129,106.68899798393238,2.0,2.0,74.0,1600.0
18.0,10.705932358852994,106.64388084411621,4.0,2.0,183.0,2870.0
18.0,10.729124069213867,106.68711853027344,2.0,2.0,100.0,2000.0
18.0,10.729387601041415,106.68725800514176,2.0,2.0,92.0,2000.0
18.0,10.7291241,106.687119,2.0,2.0,100.0,2100.0
18.0,10.7291241,106.687119,2.0,2.0,100.0,2000.0
18.0,10.723027297162,106.68364024162292,2.0,1.0,70.0,1023.4
18.0,10.72287971626368,106.68356513977051,2.0,1.0,70.0,1050.0
18.0,10.7229745897066,106.68376898765598,2.0,1.0,70.0,1023.4
18.0,10.687392,106.59385380000003,3.0,2.0,100.0,2100.0
18.0,10.7229851311984,106.68354368209793,2.0,1.0,70.0,1023.4
18.0,10.7305719457116,106.68998417109401,2.0,1.0,70.0,1023.4
18.0,10.731473922729492,106.68936920166016,3.0,2.0,101.0,2300.0
18.0,10.729524637500948,106.68705415725663,3.0,2.0,130.0,2400.0
18.0,10.731379051952695,106.68899369239784,3.0,2.0,98.0,2156.0
18.0,10.723069463119733,106.6836187839508,2.0,1.0,70.0,1155.0
18.0,10.7229821668759,106.68346103877002,2.0,1.0,63.0,1039.5
18.0,10.687392,106.59385380000003,2.0,1.0,63.0,1039.5
18.0,10.7291241,106.687119,3.0,2.0,130.0,2200.0
18.0,10.7291241,106.687119,3.0,2.0,130.0,2450.0
18.0,10.729681015014648,106.68875122070312,2.0,2.0,74.0,1600.0
18.0,10.730208077469129,106.68897652626026,2.0,2.0,74.0,1800.0
18.0,10.7308919295106,106.68906652927399,2.0,2.0,75.0,1550.0
18.0,10.732499460686007,106.69029498100303,2.0,2.0,80.0,2010.0
18.0,10.7059851,106.64362299999993,2.0,2.0,69.0,1100.0
18.0,10.7059851,106.64362299999993,2.0,2.0,69.0,1100.0
18.0,10.7175,106.66861100000006,2.0,2.0,69.0,1200.0
18.0,10.723058921630857,106.68359732627869,2.0,1.0,63.0,1129.6
18.0,10.7228164672852,106.68347930908203,2.0,1.0,62.0,1023.0
18.0,10.687392,106.59385380000003,3.0,2.0,90.0,950.0
18.0,10.7059850692749,106.64362335205101,3.0,2.0,127.0,1650.0
18.0,10.687392,106.59385380000003,2.0,2.0,83.0,940.0
6.0,21.0090571,105.86075069999993,2.0,2.0,75.2,2750.0
18.0,10.7368031,106.660873,3.0,2.0,92.0,1050.0
18.0,10.7129259,106.646179,2.0,2.0,83.0,920.0
17.0,10.8804079,106.773595,1.0,1.0,37.0,400.0
17.0,10.86192151723628,106.78513485717781,2.0,2.0,50.0,658.0
17.0,10.86091,106.7805,1.0,1.0,52.0,610.0
17.0,10.860907554626465,106.78052520751953,1.0,1.0,50.0,670.0
17.0,10.87105,106.7589,2.0,1.0,37.0,368.0
17.0,10.8494094,106.75370550000002,2.0,2.0,49.0,368.0
6.0,20.99492,105.8679,1.0,1.0,53.0,1900.0
6.0,20.99492,105.8679,1.0,1.0,53.0,1950.0
6.0,20.99492,105.8679,1.0,1.0,47.0,1800.0
6.0,20.99492,105.8679,1.0,1.0,53.0,1950.0
6.0,20.99492,105.8679,1.0,1.0,53.0,1800.0
6.0,20.99492,105.8679,4.0,1.0,53.0,1950.0
6.0,21.0090571,105.86075069999993,1.0,1.0,53.0,1920.0
6.0,20.99575013582193,105.86331812543949,2.0,2.0,64.4,1545.6
6.0,20.99492,105.8679,1.0,1.0,47.9,1790.0
6.0,20.9939423,105.857109,2.0,2.0,65.5,1441.0
6.0,20.9939423,105.857109,2.0,2.0,65.5,1441.0
6.0,20.9953833995416,105.86964869499297,2.0,2.0,82.0,3000.0
6.0,20.9951730520301,105.86823248863197,1.0,1.0,53.0,1930.0
6.0,21.0090571,105.86075069999993,1.0,1.0,53.0,1930.0
6.0,21.0090571,105.86075069999993,1.0,1.0,53.0,1830.0
6.0,20.9939928420303,105.867788816455,1.0,1.0,47.0,1800.0
6.0,20.99492,105.8679,3.0,2.0,119.0,3900.0
6.0,20.9959104,105.85765330000004,2.0,2.0,58.6,1377.1
6.0,20.99492,105.8679,3.0,2.0,106.3,4145.7
6.0,20.993430161248238,105.86942338943481,1.0,1.0,53.0,1930.0
6.0,20.98749962478741,105.8830103877699,1.0,1.0,53.0,1930.0
6.0,20.994101276774156,105.869637966156,1.0,1.0,53.0,1830.0
6.0,20.9935703945925,105.869477033615,1.0,1.0,53.0,1950.0
6.0,20.9937006111514,105.86956286430404,1.0,1.0,53.0,1950.0
6.0,20.99492,105.8679,3.0,2.0,103.0,4150.0
6.0,20.9959104,105.85765330000004,2.0,2.0,71.0,1633.0
6.0,20.99492,105.8679,3.0,2.0,87.9,3200.0
6.0,20.99492,105.8679,2.0,2.0,120.0,4930.0
6.0,21.0003652835619,105.86979460716202,2.0,2.0,70.0,2310.0
6.0,20.99492,105.8679,2.0,2.0,82.0,3000.0
6.0,20.99492,105.8679,3.0,2.0,103.0,4150.0
6.0,20.99492,105.8679,2.0,2.0,87.0,3300.0
6.0,21.0004554293962,105.86974096298195,2.0,2.0,70.0,2450.0
6.0,20.99492,105.8679,3.0,2.0,88.0,3290.0
6.0,20.99492,105.8679,2.0,2.0,80.4,3000.0
6.0,20.99492,105.8679,2.0,2.0,80.4,3000.0
6.0,20.99492,105.8679,3.0,2.0,103.0,4150.0
6.0,21.027835,105.852276,1.0,1.0,53.0,1680.0
6.0,20.99492,105.8679,3.0,2.0,120.4,4930.0
6.0,20.99492,105.8679,3.0,2.0,120.0,4930.0
6.0,20.9959104,105.85765330000004,3.0,2.0,110.0,4700.0
6.0,21.0090571,105.86075069999993,2.0,2.0,97.5,4000.0
6.0,21.027835,105.852276,2.0,2.0,69.6,2500.0
6.0,20.9959104,105.85765330000004,3.0,2.0,95.6,3500.0
6.0,20.99492,105.8679,2.0,2.0,95.0,3250.0
6.0,20.994874303255816,105.86804630852043,3.0,2.0,103.0,4150.0
6.0,20.995835891384836,105.86813213920891,2.0,2.0,95.0,3100.0
6.0,20.995435230417083,105.86804630852043,3.0,2.0,114.0,4150.0
6.0,20.995835891384836,105.86813213920891,3.0,2.0,94.9,3150.0
6.0,20.994393506868878,105.86796047783196,2.0,2.0,82.1,3000.0
6.0,20.9927590427059,105.86935901641903,2.0,2.0,86.0,3096.0
6.0,20.992608791872673,105.86955213546798,2.0,2.0,78.0,3000.0
6.0,20.995483564919123,105.869455575943,2.0,2.0,108.0,3500.0
6.0,20.993630494556882,105.86860799789429,2.0,2.0,83.0,3000.0
6.0,20.992688925669153,105.86852216720581,3.0,2.0,95.0,3150.0
6.0,20.996284885519962,105.86837196350143,2.0,2.0,87.2,3300.0
6.0,20.996214770139073,105.86841487884521,2.0,2.0,87.2,3300.0
6.0,20.994652190249894,105.86858654022262,2.0,2.0,95.0,3200.0
6.0,20.994041176999282,105.86949849128723,3.0,2.0,103.0,4150.0
6.0,20.9926588755005,105.86846852302597,3.0,2.0,95.0,3150.0
6.0,20.9955954949332,105.86804630851998,3.0,2.0,114.0,4150.0
6.0,20.9949226379395,105.86794281005905,3.0,2.0,110.3,4000.0
6.0,20.9953934160824,105.86955213546798,2.0,2.0,94.3,3500.0
6.0,21.0090571,105.86075069999993,2.0,2.0,80.4,3000.0
6.0,21.0090571,105.86075069999993,3.0,2.0,103.0,4150.0
6.0,20.996375033818364,105.86831831932068,2.0,2.0,86.9,3100.0
6.0,20.9953550980945,105.86804630851998,2.0,1.0,87.0,3350.0
6.0,20.99347022793147,105.86871528625488,2.0,2.0,83.0,3100.0
6.0,20.995475670033052,105.88249540363904,2.0,2.0,98.0,3550.0
6.0,20.993640511215258,105.8686294555664,2.0,2.0,83.0,3000.0
6.0,21.0090571,105.86075069999993,3.0,2.0,86.0,3400.0
6.0,21.0090571,105.86075069999993,3.0,2.0,109.0,4400.0
6.0,20.9949226379395,105.86794281005905,3.0,2.0,95.0,3300.0
6.0,21.0090571,105.86075069999993,2.0,2.0,90.0,3050.0
6.0,20.9946922566051,105.86851143836998,3.0,2.0,109.0,4400.0
6.0,20.9965853796364,105.86942338943504,2.0,2.0,90.0,3050.0
6.0,20.9945119579216,105.86908006668102,2.0,2.0,82.0,3000.0
6.0,20.9946021072906,105.86877965927101,2.0,2.0,87.0,3300.0
6.0,20.9942715593382,105.86855435371399,2.0,2.0,80.0,3000.0
6.0,20.99520310169272,105.86840415000916,2.0,2.0,87.0,3300.0
6.0,20.993319977813915,105.86962723731995,2.0,2.0,82.0,3200.0
6.0,20.993319977813915,105.86941266059875,2.0,2.0,82.0,3100.0
6.0,20.996104588759746,105.86930537223816,2.0,2.0,94.3,3500.0
6.0,20.9940411769993,105.869477033615,3.0,2.0,103.0,4150.0
6.0,20.9934702279315,105.868597269058,2.0,2.0,83.1,3000.0
6.0,20.992518641300137,105.8686294555664,3.0,2.0,95.0,3400.0
6.0,20.9940411769993,105.86951994895901,2.0,2.0,82.1,3000.0
6.0,20.9933400111717,105.86931610107399,2.0,2.0,82.1,3200.0
6.0,20.996214770139073,105.86953067779541,2.0,2.0,94.0,3500.0
6.0,20.993620477897824,105.86870455741882,2.0,2.0,83.0,3000.0
6.0,20.9933500278495,105.86836123466503,2.0,2.0,83.0,3100.0
6.0,20.995383399541602,105.86861872673035,2.0,2.0,90.0,3000.0
